,chars,lines,line_num,scene_setup,mod_lines,line_stemmed,scene_setup_stemmed
265,Quasimodo,"     (Whispering) I'm sorry, master.  I will never disobey you
               again.

(He moves to the entrance to the cathedral as the rain begins to fall.
He goes in, then slowly closes the door to his freedom.  Dissolve
forward in time to Phoebus and the guards searching for Esmeralda.  She
is disguised, again with Djali as the old man.  She sneaks into the
church.  Phoebus sees her and recognises who it is.  He follows her in
alone.  As he comes up behind her, she turns and grabs his sword.)

",1009,(Whispering),"       I'm sorry, master.  I will never disobey you
               again.

(He moves to the entrance to the cathedral as the rain begins to fall.
He goes in, then slowly closes the door to his freedom.  Dissolve
forward in time to Phoebus and the guards searching for Esmeralda.  She
is disguised, again with Djali as the old man.  She sneaks into the
church.  Phoebus sees her and recognises who it is.  He follows her in
alone.  As he comes up behind her, she turns and grabs his sword.)

",whisper sorri master never disobey move entranc cathedr rain begin fall goe slowli close door freedom dissolv forward time phoebu guard search esmeralda disguis djali old man sneak church phoebu see recognis follow alon come behind turn grab sword,whisper
266,Esmeralda,"     You!

(She forces him to the floor, holding him there with the tip of his
sword at his chin.)

",1019,"(She forces him to the floor, holding him there with the tip of his
sword at his chin.)","     You!

(She forces him to the floor, holding him there with the tip of his
sword at his chin.)

",forc floor hold tip sword chin,forc floor hold tip sword chin
267,Phoebus,"       Easy, easy--I just shaved this morning.

",1024,,"       Easy, easy--I just shaved this morning.  ",easi easi shave morn,
268,Esmeralda,"     Oh, really?  You missed a spot.

",1026,,"     Oh, really?  You missed a spot.  ",oh realli miss spot,
269,Phoebus,"       All right, all right.  Just calm down.  Just give me a
               chance to apologise.

",1028,,"       All right, all right.  Just calm down.  Just give me a                chance to apologise.  ",right right calm give chanc apologis,
270,Esmeralda,"     For what?

(As she lets down her guard for a split second, Phoebus grabs the sword
from her hands and turns it on her.)

",1031,"(As she lets down her guard for a split second, Phoebus grabs the sword
from her hands and turns it on her.)","     For what?

(As she lets down her guard for a split second, Phoebus grabs the sword
from her hands and turns it on her.)

",let guard split second phoebu grab sword hand turn,let guard split second phoebu grab sword hand turn
271,Phoebus,"       That, for example.

",1036,,"       That, for example.  ",exampl,
272,Esmeralda,"     You sneaky son of a--

",1038,,     You sneaky son of a--  ,sneaki son,
273,Phoebus,"       Ah, ah, ah!  Watch it--you're in a church.

(She has picked up a staff with candles on top)

",1040,(She has picked up a staff with candles on top),"       Ah, ah, ah!  Watch it--you're in a church.

 

",ah ah ah watch church pick staff candl top,pick staff candl top
274,Esmeralda,"     Are you always this charming, or am I just lucky?

(She swings the staff at Phoebus, who blocks it with his sword.  They
fight.)

",1044,"(She swings the staff at Phoebus, who blocks it with his sword.  They
fight.)","     Are you always this charming, or am I just lucky?

(She swings the staff at Phoebus, who blocks it with his sword.  They
fight.)

",alway charm lucki swing staff phoebu block sword fight,swing staff phoebu block sword fight
275,Phoebus,"       (Between Esmeralda's swings) Candlelight...privacy...
               music.  Can't think of a better place for hand-to-hand
               combat!  You fight almost as well as a man!

",1049,(Between Esmeralda's swings),"         Candlelight...privacy...
               music.  Can't think of a better place for hand-to-hand
               combat!  You fight almost as well as a man!

",esmeralda swing candlelight privaci music think better place hand hand combat fight almost well man,esmeralda swing
276,Esmeralda,"     Funny.  I was going to say the same thing about you.

",1053,,     Funny.  I was going to say the same thing about you.  ,funni go say thing,
277,Phoebus,"       That's hitting a little below the belt, don't you think?

",1055,,"       That's hitting a little below the belt, don't you think?  ",hit littl belt think,
278,Esmeralda,"     No.  This is.

(She swings one end of the staff at Phoebus' crotch.  He blocks it with
his sword.  She quickly hits him in the face with the other end of the
staff.  He shakes it off.)

",1057,"(She swings one end of the staff at Phoebus' crotch.  He blocks it with
his sword.  She quickly hits him in the face with the other end of the
staff.  He shakes it off.)","     No.  This is.

(She swings one end of the staff at Phoebus' crotch.  He blocks it with
his sword.  She quickly hits him in the face with the other end of the
staff.  He shakes it off.)

",swing one end staff phoebu crotch block sword quickli hit face end staff shake,swing one end staff phoebu crotch block sword quickli hit face end staff shake
279,Phoebus,"       Touche!

(Djali butts him in the chest.)

",1063,(Djali butts him in the chest.),"       Touche!

 

",touch djali butt chest,djali butt chest
280,Phoebus,"       I didn't know you had a kid.

",1067,,       I didn't know you had a kid.  ,know kid,
281,Esmeralda,"     Well, he doesn't take kindly to soldiers.

(The fighting has subsided.)

",1069,(The fighting has subsided.),"     Well, he doesn't take kindly to soldiers.

 

",well take kindli soldier fight subsid,fight subsid
282,Phoebus,"       Eh, I noticed.  Permit me.  I'm Phoebus.  It means ""sun
               god.""  And you are?

",1073,,"       Eh, I noticed.  Permit me.  I'm Phoebus.  It means ""sun                god.""  And you are?  ",eh notic permit phoebu mean sun god,
283,Esmeralda,"     Is this an interrogation?

",1076,,     Is this an interrogation?  ,interrog,
284,Phoebus,"       It's called an introduction.

",1078,,       It's called an introduction.  ,call introduct,
285,Esmeralda,"     You're not arresting me?

",1080,,     You're not arresting me?  ,not arrest,
286,Phoebus,"       Not as long as you're in here.  I can't.

",1082,,       Not as long as you're in here.  I can't.  ,not long,
287,Esmeralda,"     You're not at all like the other soldiers.

",1084,,     You're not at all like the other soldiers.  ,not like soldier,
288,Phoebus,"       Thank you.

",1086,,       Thank you.  ,thank,
289,Esmeralda,"     So, if you're not going to arrest me, what do you want?

",1088,,"     So, if you're not going to arrest me, what do you want?  ",not go arrest want,
290,Phoebus,"       I'd settle for your name.

",1090,,       I'd settle for your name.  ,settl name,
291,Esmeralda,"     Esmeralda.

",1092,,     Esmeralda.  ,esmeralda,
292,Phoebus,"       It's beautiful.  Much better than Phoebus, anyway.

(As they gaze into each other's eyes, neither notices Frollo and guards
approaching.)

",1094,"(As they gaze into each other's eyes, neither notices Frollo and guards
approaching.)","       It's beautiful.  Much better than Phoebus, anyway.

(As they gaze into each other's eyes, neither notices Frollo and guards
approaching.)

",beauti much better phoebu anyway gaze eye neither notic frollo guard approach,gaze eye neither notic frollo guard approach
293,Frollo,"        Good work, Captain!  Now, arrest her.

(Phoebus still has his back to Frollo.)

",1099,(Phoebus still has his back to Frollo.),"        Good work, Captain!  Now, arrest her.

 

",good work captain arrest phoebu still back frollo,phoebu still back frollo
294,Phoebus,"       (Whispering to Esmeralda)  Claim sanctuary.

(She looks at him oddly.)

",1103,(Whispering to Esmeralda),"          Claim sanctuary.

(She looks at him oddly.)

",whisper esmeralda claim sanctuari look oddli,whisper esmeralda
295,Phoebus,"       Say it!

",1107,,       Say it!  ,say,
296,Esmeralda,"     You tricked me!

",1109,,     You tricked me!  ,trick,
297,Frollo,"        I'm waiting, Captain.

",1111,,"        I'm waiting, Captain.  ",wait captain,
298,Phoebus,"       I'm sorry, sir.  She claims sanctuary.  There's nothing I
               can do.

",1113,,"       I'm sorry, sir.  She claims sanctuary.  There's nothing I                can do.  ",sorri sir claim sanctuari noth,
299,Frollo,"        Then drag her outside at--

(The archdeacon has entered)

",1116,(The archdeacon has entered),"        Then drag her outside at--

 

",drag outsid archdeacon enter,archdeacon enter
300,Archdeacon,"    Frollo!  You will not touch her!  (To Esmeralda, whom he
               as approached)  Don't worry.  Minister Frollo learned
               years ago to respect the sanctity of the church.

(Frollo and the guards turn to leave.  Frollo ducks around a pillar and
doubles back.  As the remainder of the people have passed, Frollo jumps
out, grabs Esmeralda's arm and twists it behind her.  He whispers into
her ear.)


",1120,"(To Esmeralda, whom he
               as approached)","    Frollo!  You will not touch her!  (To Esmeralda, whom he
               as approached)  Don't worry.  Minister Frollo learned
               years ago to respect the sanctity of the church.

(Frollo and the guards turn to leave.  Frollo ducks around a pillar and
doubles back.  As the remainder of the people have passed, Frollo jumps
out, grabs Esmeralda's arm and twists it behind her.  He whispers into
her ear.)


",frollo not touch esmeralda approach worri minist frollo learn year ago respect sanctiti church frollo guard turn leav frollo duck around pillar doubl back remaind peopl pass frollo jump grab esmeralda arm twist behind whisper ear,esmeralda approach
301,Frollo,"        You think you've outwitted me, but I am a patient man,
and gypsies don't do well inside stone walls.

(He pauses, then breathes deeply, smelling Esmeralda's hair.)

",1130,"(He pauses, then breathes deeply, smelling Esmeralda's hair.)","        You think you've outwitted me, but I am a patient man,
and gypsies don't do well inside stone walls.

 

",think outwit patient man gypsi well insid stone wall paus breath deepli smell esmeralda hair,paus breath deepli smell esmeralda hair
302,Esmeralda,"     What are you doing?

",1135,,     What are you doing?  ,,
303,Frollo,"        I was just imagining a rope around that beautiful neck.

(Frollo caresses her neck, but she pulls away.)

",1137,"(Frollo caresses her neck, but she pulls away.)","        I was just imagining a rope around that beautiful neck.

 

",imagin rope around beauti neck frollo caress neck pull away,frollo caress neck pull away
304,Esmeralda,"     I know what you were imagining.

",1141,,     I know what you were imagining.  ,know imagin,
305,Frollo,"        Such a clever witch.  So typical of your kind, to twist
               the truth to cloud the mind with unholy thoughts.  Well,
               no matter.  (He begins to leave.)  You've chosen a
               magnificent prison, but it is a prison nonetheless.  Set
               one foot outside, and you're mine!

(He exits, pulling the door shut behind him.  She rushes over to another
door, only to find guards outside.)

",1143,(He begins to leave.),"        Such a clever witch.  So typical of your kind, to twist
               the truth to cloud the mind with unholy thoughts.  Well,
               no matter.     You've chosen a
               magnificent prison, but it is a prison nonetheless.  Set
               one foot outside, and you're mine!

(He exits, pulling the door shut behind him.  She rushes over to another
door, only to find guards outside.)

",clever witch typic kind twist truth cloud mind unholi thought well matter begin leav chosen magnific prison prison nonetheless set one foot outsid mine exit pull door shut behind rush anoth door find guard outsid,begin leav
306,Guard,"         Frollo's orders!  Post a guard at every door.

(She slams it shut.  Djali comes back to her.)

",1152,(She slams it shut.  Djali comes back to her.),"         Frollo's orders!  Post a guard at every door.

 

",frollo order post guard everi door slam shut djali come back,slam shut djali come back
307,Esmeralda,"     One thing, Djali--if Frollo thinks he can keep us here,
               he's wrong.

",1156,,"     One thing, Djali--if Frollo thinks he can keep us here,                he's wrong.  ",one thing djali frollo think keep us wrong,
308,Archdeacon,"    Don't act rashly, child.  You created quite a stir at the
               festival.  It would be unwise to arouse Frollo's anger
               further.

",1159,,"    Don't act rashly, child.  You created quite a stir at the                festival.  It would be unwise to arouse Frollo's anger                further.  ",act rashli child creat quit stir festiv would unwis arous frollo anger,
309,Esmeralda,"     You saw what he did out there, letting the crowd torture
               that poor boy.  I thought if just one person could stand
               up to him, then... (she sighs.)  What do they have
               against people who are different, anyway?

",1163,(she sighs.),"     You saw what he did out there, letting the crowd torture
               that poor boy.  I thought if just one person could stand
               up to him, then...    What do they have
               against people who are different, anyway?

",saw let crowd tortur poor boy thought one person could stand sigh peopl differ anyway,sigh
